server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;2;2.0;26.0;0;17;21.0;24.0
2;2;2.0;6.0;2;11;2.0;4.0
4;2;2.0;24.0;1;15;22.0;22.0
6;3;3.0;20.0;3;8;20.0;17.0
8;4;4.0;13.0;10;15;8.0;9.0
9;4;4.0;21.0;13;24;19.0;17.0
10;4;4.0;15.0;12;10;9.0;11.0
11;4;4.0;34.0;5;3;28.0;30.0
12;4;4.0;11.0;8;1;4.0;7.0
13;4;4.0;5.0;4;2;3.0;1.0
14;4;4.0;12.0;6;27;7.0;8.0
16;4;4.0;8.0;14;15;4.0;4.0
18;4;4.0;5.0;9;24;1.0;1.0
19;4;4.0;14.0;11;3;11.0;10.0
15;4;4.0;28.0;7;5;24.0;24.0
18;5;5.0;26.0;15;10;17.0;21.0
13;9;9.0;12.0;16;26;3.0;3.0
16;9;9.0;22.0;18;18;13.0;13.0
2;9;9.0;30.0;17;10;21.0;21.0
7;11;11.0;22.0;20;12;12.0;11.0
12;11;11.0;36.0;19;7;25.0;25.0
1;13;13.0;20.0;21;12;9.0;7.0
5;13;13.0;20.0;22;24;6.0;7.0
3;15;15.0;17.0;26;0;1.0;2.0
13;15;15.0;23.0;23;6;6.0;8.0
14;15;15.0;16.0;24;10;1.0;1.0
8;15;15.0;16.0;25;29;2.0;1.0
14;16;16.0;18.0;28;0;4.0;2.0
8;16;16.0;29.0;27;24;13.0;13.0
3;17;17.0;42.0;29;10;26.0;25.0
19;17;17.0;28.0;31;3;11.0;11.0
10;17;17.0;40.0;30;4;23.0;23.0
14;18;18.0;30.0;33;13;14.0;12.0
17;19;19.811964317808176;20.811964317808176;37;20;1.0;1.0
1;18;20.0;32.0;34;23;11.0;12.0
5;18;20.0;26.0;32;7;8.0;6.0
6;19;20.0;32.0;36;7;16.0;12.0
17;18;20.811964317808176;49.811964317808176;35;3;28.0;29.0
9;21;21.0;27.0;42;3;7.0;6.0
7;21;22.0;23.0;40;13;1.0;1.0
16;21;22.0;27.0;38;17;4.0;5.0
13;21;23.0;28.0;41;17;1.0;5.0
7;21;23.0;34.0;43;12;12.0;11.0
4;21;24.0;27.0;39;9;2.0;3.0
5;25;26.0;44.0;45;10;20.0;18.0
18;25;26.0;41.0;46;22;15.0;15.0
0;25;26.0;44.0;44;12;19.0;18.0
16;27;27.0;34.0;52;3;6.0;7.0
9;27;27.0;29.0;48;11;1.0;2.0
4;27;27.0;35.0;49;8;7.0;8.0
13;28;28.0;41.0;56;9;12.0;13.0
19;27;28.0;36.0;50;16;10.0;8.0
15;27;28.0;31.0;47;0;3.0;3.0
8;29;29.0;35.0;57;3;4.0;6.0
9;27;29.0;33.0;51;1;5.0;4.0
14;30;30.0;43.0;58;29;14.0;13.0
2;28;30.0;34.0;54;24;3.0;4.0
15;31;31.0;46.0;62;6;14.0;15.0
1;31;32.0;35.0;64;20;6.0;3.0
6;31;32.0;35.0;60;29;1.0;3.0
9;28;33.0;38.0;53;25;7.0;5.0
